ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
460,IN,IN,Chennai,13.081000,80.269000,An. stephensi,NR,NR,2003,APRIL,2003,AUGUST,NR,NR,NR,morphology,"Alam, M.T., Bora, H., Das, M.K. and Sharma, Y.D. (2008).  The type and mysorensis forms of the  Anopheles stephensi (Diptera: Culicidae) in India exhibit identical ribosomal DNA ITS2 and domain-3 sequences. Parasitology Research, 103(1):75-80",https://www.ncbi.nlm.nih.gov/pubmed/18309520," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
649,IN,IN,Military station in Allahabad 1 (intervention),25.447000,81.848000,An. stephensi,NR,NR,1999,JANUARY,2001,DECEMBER,NR,NR,NR,NR,"Deswal, B.S., Bhatnagar, D., Tilak, R. and Basannar, D.R. (2004).  Malaria control using deltamethrin impregnated bed nets in a cantonment area at Allahabad (U. P.). Journal of Communicable Diseases, 36(3):171-6",https://www.ncbi.nlm.nih.gov/pubmed/16509253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
650,IN,IN,Military station in Allahabad 1 (control),25.447000,81.848000,An. stephensi,NR,NR,1999,JANUARY,2001,DECEMBER,NR,NR,NR,NR,"Deswal, B.S., Bhatnagar, D., Tilak, R. and Basannar, D.R. (2004).  Malaria control using deltamethrin impregnated bed nets in a cantonment area at Allahabad (U. P.). Journal of Communicable Diseases, 36(3):171-6",https://www.ncbi.nlm.nih.gov/pubmed/16509253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
651,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2003,MARCH,2003,MAY,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
652,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2003,JUNE,2003,AUGUST,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
653,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2003,SEPTEMBER,2003,NOVEMBER,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
654,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2003,DECEMBER,2004,FEBRUARY,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
655,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2004,MARCH,2004,MAY,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
656,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2004,JUNE,2004,AUGUST,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
657,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2004,SEPTEMBER,2004,NOVEMBER,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
658,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2004,DECEMBER,2005,FEBRUARY,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
659,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2005,MARCH,2005,MAY,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
660,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2005,JUNE,2005,AUGUST,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
661,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2005,SEPTEMBER,2005,NOVEMBER,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
662,IN,IN,Amta,22.584000,88.016000,An. stephensi,NR,NR,2005,DECEMBER,2006,FEBRUARY,NR,0,NR,morphology,"Pramanik, M.K., Aditya, G. and Raut, S.K. (2006).  A survey of anopheline mosquitoes and malarial parasite in commuters in a rural and an urban area in West Bengal, India. Journal of Vector Borne Diseases, 43(4):198-202",https://www.ncbi.nlm.nih.gov/pubmed/17175707," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
663,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,APRIL,1995,MARCH,NR,1223,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
664,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,APRIL,1993,APRIL,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
665,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,MAY,1993,MAY,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
666,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,JUNE,1993,JUNE,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
667,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,JULY,1993,JULY,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
668,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,AUGUST,1993,AUGUST,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
669,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,SEPTEMBER,1993,SEPTEMBER,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
670,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,OCTOBER,1993,OCTOBER,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
671,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,NOVEMBER,1993,NOVEMBER,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
672,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1993,DECEMBER,1993,DECEMBER,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
673,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1994,JANUARY,1994,JANUARY,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
674,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1994,FEBRUARY,1994,FEBRUARY,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
675,IN,IN,Madassar & Awai,27.692000,71.952000,An. stephensi,NR,NR,1994,MARCH,1994,MARCH,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
676,IN,IN,Kanasar & Khetusar,27.447000,72.113000,An. stephensi,NR,NR,1993,APRIL,1995,MARCH,NR,430,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
677,IN,IN,Kanasar & Khetusar,27.447000,72.113000,An. stephensi,NR,NR,1993,APRIL,1993,APRIL,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
678,IN,IN,Kanasar & Khetusar,27.447000,72.113000,An. stephensi,NR,NR,1993,MAY,1993,MAY,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
679,IN,IN,Kanasar & Khetusar,27.447000,72.113000,An. stephensi,NR,NR,1993,JUNE,1993,JUNE,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
680,IN,IN,Kanasar & Khetusar,27.447000,72.113000,An. stephensi,NR,NR,1993,JULY,1993,JULY,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
681,IN,IN,Kanasar & Khetusar,27.447000,72.113000,An. stephensi,NR,NR,1993,AUGUST,1993,AUGUST,NR,NR,NR,morphology,"Tyagi, B.K. and Yadav, S.P. (2001).  Bionomics of malaria vectors in two physiographically different areas of the epidemic-prone Thar Desert, north-western Rajasthan (India). Journal of Arid Environments, 47(2):161-172",https://www.sciencedirect.com/science/article/abs/pii/S0140196300906980," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",native
